intnum,q0,q1a,q1b,q2,q3,f1,f2a,f2b,f3,f4,f5_1,f5_2,f5_3,f5_4,f5_5,f5_6,f5_7,f5_8,f5_9,f5_10,f5_11,f5_12,f5_13,f5_14,f5_15,f5_16,s1,s2,s3,gew
13102,1,2,-99.99,3,1,1,20,-99.99,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-99.99,1,1.064289
13114,1,5,-99.99,3,1,1,50,-99.99,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-99.99,1,1.056221
13117,1,3,-99.99,3,1,1,185,-99.99,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-99.99,1,1.056749
13147,1,3,-99.99,3,1,1,250,-99.99,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-99.99,1,1.056749
13149,1,3,-99.99,3,1,1,32,-99.99,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-99.99,1,1.056749
13150,1,3,-99.99,3,1,1,-90,1,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1.056749
13163,1,3,-99.99,3,1,5,0,-99.99,-99.99,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-99.99,1,1.056749
13164,1,8,-99.99,3,1,4,0,-99.99,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-99.99,1,1.055626
13190,2,-99.99,2,3,-99.99,1,10,-99.99,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.99,-99.99,1,1
13201,1,3,-99.99,3,1,1,300,-99.99,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-99.99,1,1.056749
13206,1,3,-99.99,3,1,1,50,-99.99,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-99.99,1,1.056749
13218,1,7,-99.99,3,1,1,20,-99.99,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-99.99,1,1.054358
13223,1,5,-99.99,3,1,5,0,-99.99,-99.99,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,1,1.056221
13234,1,3,-99.99,3,1,5,0,-99.99,-99.99,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1.056749
13238,1,3,-99.99,3,1,1,300,-99.99,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-99.99,1,1.056749
13242,1,5,-99.99,3,1,1,300,-99.99,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-99.99,1,1.056221
13247,1,10,-99.99,3,-99.99,1,50,-99.99,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-99.99,1,.655598
13258,2,-99.99,2,3,-99.99,1,250,-99.99,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.99,-99.99,1,1
13260,2,-99.99,2,3,-99.99,5,0,-99.99,-99.99,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.99,-99.99,1,1
13299,2,-99.99,1,3,-99.99,2,86,-99.99,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.99,-99.99,1,1
13309,1,7,-99.99,3,1,1,75,-99.99,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-99.99,1,1.054358
13355,1,3,-99.99,3,1,2,20,-99.99,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-99.99,1,1.056749
13356,2,-99.99,1,3,-99.99,5,0,-99.99,-99.99,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.99,-99.99,1,1
13361,2,-99.99,1,3,-99.99,1,50,-99.99,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.99,-99.99,1,1
13363,1,1,-99.99,3,2,1,50,-99.99,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-99.99,1,1.048631
13373,2,-99.99,1,3,-99.99,5,0,-99.99,-99.99,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.99,-99.99,1,1
13374,1,3,-99.99,3,1,2,10,-99.99,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-99.99,1,1.056749
13396,2,-99.99,3,3,-99.99,5,0,-99.99,-99.99,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.99,-99.99,1,1
13408,2,-99.99,1,3,-99.99,1,20,-99.99,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.99,-99.99,1,1
13409,2,-99.99,1,3,-99.99,5,0,-99.99,-99.99,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.99,-99.99,1,1
13421,1,5,-99.99,3,1,5,0,-99.99,-99.99,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-99.99,1,1.056221
13424,1,2,-99.99,3,1,2,20,-99.99,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-99.99,1,1.064289
13425,1,4,-99.99,3,1,2,20,-99.99,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-99.99,1,1.054855
13431,1,1,-99.99,3,2,1,40,-99.99,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-99.99,1,1.048631
13432,2,-99.99,1,3,-99.99,5,0,-99.99,-99.99,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.99,-99.99,1,1
13445,1,5,-99.99,1,2,5,0,-99.99,-99.99,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1.134718
